"gene","symbol","ElasticNet_n_folds_selected","LASSO_n_folds_selected","RandomForest_n_folds_selected","XGBoost_combined_n_folds_selected","ElasticNet_mean_importance","LASSO_mean_importance","RandomForest_mean_importance","XGBoost_combined_mean_importance","ElasticNet_mean_fold_rank","LASSO_mean_fold_rank","RandomForest_mean_fold_rank","XGBoost_combined_mean_fold_rank","n_models_selected_all_folds","n_models_selected_5plus_folds","n_models_selected_any_fold","models_selected_all_folds","mean_rank_across_models"
"ENSG00000152518","ZFP36L2",6,6,6,6,0.0996385493313878,0.103764784041715,10.373739888408,-140.833333333333,116.833333333333,115.833333333333,253.5,123.5,4,4,4,"RandomForest, LASSO, ElasticNet, XGBoost_combined",152.416666666667
"ENSG00000167642","SPINT2",0,0,6,4,NA,NA,15.9114511790721,-287.625,NA,NA,44.8333333333333,266.75,1,1,2,"RandomForest",155.791666666667
"ENSG00000100097","LGALS1",6,6,5,6,0.11601638655046,0.129065768771072,9.77557497995813,-142.916666666667,97.6666666666667,92.5,307,127.166666666667,3,4,4,"LASSO, ElasticNet, XGBoost_combined",156.083333333333
"ENSG00000038427","VCAN",5,5,6,6,0.0431212416291796,0.0449353839083107,19.3495420946979,-34,308.2,280.4,12.5,26.5,2,4,4,"RandomForest, XGBoost_combined",156.9
"ENSG00000157557","ETS2",6,6,6,6,0.112765778511285,0.122091383005684,9.38002389926447,-125.416666666667,95.1666666666667,93.5,330,109.166666666667,4,4,4,"RandomForest, LASSO, ElasticNet, XGBoost_combined",156.958333333333
"ENSG00000184489","PTP4A3",5,5,5,5,0.074259537260156,0.0723297244316549,11.5312940538976,-93.1,181.4,185.8,179.6,81.6,0,4,4,"",157.1
"ENSG00000179344","HLA-DQB1",6,6,6,6,0.117065371896719,0.146987031332234,10.4124771000311,-238.916666666667,96.6666666666667,81.1666666666667,240.166666666667,217.833333333333,4,4,4,"RandomForest, LASSO, ElasticNet, XGBoost_combined",158.958333333333
"ENSG00000125730","C3",6,6,6,3,0.134515505435628,0.144247650726306,13.6942212494206,-428.166666666667,72.8333333333333,74.5,92.5,399,3,3,4,"RandomForest, LASSO, ElasticNet",159.708333333333
"ENSG00000163017","ACTG2",6,6,6,6,0.134108949096632,0.146049972810895,8.72224814221366,-121,70.5,69.3333333333333,391.333333333333,108.5,4,4,4,"RandomForest, LASSO, ElasticNet, XGBoost_combined",159.916666666667
"ENSG00000122786","CALD1",1,0,6,6,0.0375417545303054,NA,15.8547116154453,-54.9166666666667,392,NA,44.1666666666667,45.1666666666667,2,2,3,"RandomForest, XGBoost_combined",160.444444444444
"ENSG00000275302","CCL4",1,1,6,0,0.0829221990000578,0.0896540293524064,11.7111981717149,NA,160,151,172.5,NA,1,1,3,"RandomForest",161.166666666667
"ENSG00000198502","HLA-DRB5",3,3,2,3,0.193464219603441,0.241467839278964,7.98150995808245,-150.833333333333,28.6666666666667,22.3333333333333,460,134,0,0,4,"",161.25
"ENSG00000149131","SERPING1",6,6,6,6,0.0645676587813691,0.0705722705554678,12.0722919152604,-62.1666666666667,225.333333333333,215.666666666667,152.166666666667,53.3333333333333,4,4,4,"RandomForest, LASSO, ElasticNet, XGBoost_combined",161.625
"ENSG00000154734","ADAMTS1",6,6,1,6,0.214230357819449,0.238972445928697,7.85800328852332,-136.666666666667,24,25.3333333333333,475,122.5,3,3,4,"LASSO, ElasticNet, XGBoost_combined",161.708333333333
"ENSG00000189171","S100A13",6,6,6,6,0.125255682763852,0.130223475865463,10.4356981972897,-244.25,83.3333333333333,87.1666666666667,254,223.833333333333,4,4,4,"RandomForest, LASSO, ElasticNet, XGBoost_combined",162.083333333333
"ENSG00000129538","RNASE1",3,0,6,6,0.0421690347062092,NA,13.2894413615965,-78.1666666666667,324.666666666667,NA,101.333333333333,66,2,2,3,"RandomForest, XGBoost_combined",164
"ENSG00000109610","SOD3",0,0,6,6,NA,NA,12.1497043637216,-206.333333333333,NA,NA,147.5,181.666666666667,2,2,2,"RandomForest, XGBoost_combined",164.583333333333
"ENSG00000142910","TINAGL1",5,5,6,6,0.0526733909310545,0.0440462588372133,16.7658928693521,-58.4166666666667,266,311,32.5,49.6666666666667,2,4,4,"RandomForest, XGBoost_combined",164.791666666667
"ENSG00000153071","DAB2",6,6,4,6,0.12130827946878,0.146514604779866,8.60730007517965,-119.333333333333,88.1666666666667,73.3333333333333,396,104.5,3,3,4,"LASSO, ElasticNet, XGBoost_combined",165.5
"ENSG00000091986","CCDC80",5,5,6,6,0.0847645207727624,0.0842411529728161,12.6424219427702,-249.333333333333,148.6,153.4,132.333333333333,229.666666666667,2,4,4,"RandomForest, XGBoost_combined",166
"ENSG00000162496","DHRS3",6,6,6,6,0.0997981473315477,0.10203710458486,10.9744261618903,-213.083333333333,119.666666666667,122,229.833333333333,195,4,4,4,"RandomForest, LASSO, ElasticNet, XGBoost_combined",166.625
"ENSG00000198523","PLN",6,6,6,6,0.0667141067367913,0.0648746271163499,12.3536437750211,-128.333333333333,208.5,208.5,141.333333333333,114.333333333333,4,4,4,"RandomForest, LASSO, ElasticNet, XGBoost_combined",168.166666666667
"ENSG00000049323","LTBP1",5,5,6,6,0.0510481306402893,0.0482119390428366,14.5337740333384,-80.8333333333333,272,267.8,66,69.1666666666667,2,4,4,"RandomForest, XGBoost_combined",168.741666666667
"ENSG00000184347","SLIT3",5,5,5,5,0.103030581736682,0.105108068331953,11.202495300515,-272.2,112.6,119.8,197.8,246.4,0,4,4,"",169.15
"ENSG00000125968","ID1",6,6,6,6,0.0951908409391108,0.0655368748221296,10.5782308312716,-118.083333333333,127.5,213.166666666667,232.166666666667,104.333333333333,4,4,4,"RandomForest, LASSO, ElasticNet, XGBoost_combined",169.291666666667
"ENSG00000026297","RNASET2",6,6,0,3,0.112934997324238,0.115027936750502,NA,-327.166666666667,99.8333333333333,107.5,NA,300.666666666667,2,2,3,"LASSO, ElasticNet",169.333333333333
"ENSG00000019582","CD74",6,4,6,6,0.0548298902330649,0.0558296021618873,12.9077186396921,-91.0833333333333,260.5,232.25,111.5,80.6666666666667,3,3,4,"RandomForest, ElasticNet, XGBoost_combined",171.229166666667
"ENSG00000107796","ACTA2",3,3,6,6,0.0431867673564029,0.0345398405021489,16.7239735404724,-60.1666666666667,288.666666666667,322,32,48.1666666666667,2,2,4,"RandomForest, XGBoost_combined",172.708333333333
"ENSG00000160255","ITGB2",6,6,6,6,0.10872983342533,0.120546888038031,9.92717182598626,-235,103.333333333333,100.5,281.333333333333,212.5,4,4,4,"RandomForest, LASSO, ElasticNet, XGBoost_combined",174.416666666667
"ENSG00000152583","SPARCL1",2,1,6,6,0.0386475239098392,0.0606672222832227,12.2687939320441,-22.5833333333333,332,209,142.5,15.1666666666667,2,2,4,"RandomForest, XGBoost_combined",174.666666666667
"ENSG00000153823","PID1",6,6,6,6,0.0796095256425906,0.0868686549112864,11.4010770255486,-177.25,186,171.666666666667,184.5,156.833333333333,4,4,4,"RandomForest, LASSO, ElasticNet, XGBoost_combined",174.75
"ENSG00000099998","GGT5",6,6,6,6,0.100354974643902,0.103015420624631,10.0411776024526,-195.75,119.166666666667,121.666666666667,284.833333333333,175.833333333333,4,4,4,"RandomForest, LASSO, ElasticNet, XGBoost_combined",175.375
"ENSG00000197943","PLCG2",6,6,5,6,0.068712420565962,0.0720249046442522,11.313546679216,-142.75,198.833333333333,188.5,194.2,130.666666666667,3,4,4,"LASSO, ElasticNet, XGBoost_combined",178.05
"ENSG00000102024","PLS3",6,6,0,6,0.0775515669255121,0.0966784926034765,NA,-226.166666666667,181,151.5,NA,205.333333333333,3,3,3,"LASSO, ElasticNet, XGBoost_combined",179.277777777778
"ENSG00000124212","PTGIS",6,6,6,6,0.0562105298764203,0.0568965912279764,15.9723503127589,-205.666666666667,251.833333333333,239.333333333333,42.5,185.666666666667,4,4,4,"RandomForest, LASSO, ElasticNet, XGBoost_combined",179.833333333333
"ENSG00000166173","LARP6",1,1,0,1,0.0877565308185112,0.0898824124337677,NA,-317,134,129,NA,284,0,0,3,"",182.333333333333
"ENSG00000204592","HLA-E",1,0,4,4,0.0432765805517175,NA,12.4126173820457,-88.5,334,NA,140.25,76.5,0,0,3,"",183.583333333333
"ENSG00000125810","CD93",6,6,6,6,0.0802598380226066,0.0526549885289317,11.0524954422973,-111.5,159.166666666667,260.833333333333,219.166666666667,97.8333333333333,4,4,4,"RandomForest, LASSO, ElasticNet, XGBoost_combined",184.25
"ENSG00000116132","PRRX1",6,6,6,6,0.0753346537944393,0.0744728376693197,12.3173699690136,-234.25,192.333333333333,192.666666666667,139.666666666667,213.333333333333,4,4,4,"RandomForest, LASSO, ElasticNet, XGBoost_combined",184.5
"ENSG00000154380","ENAH",6,6,0,6,0.0899362932153182,0.0927769586886132,NA,-314.75,135,133.666666666667,NA,287.333333333333,3,3,3,"LASSO, ElasticNet, XGBoost_combined",185.333333333333
"ENSG00000162444","RBP7",6,6,6,6,0.112173902496721,0.118836065071165,10.6031349867291,-339.083333333333,97.5,96.8333333333333,236.333333333333,313.666666666667,4,4,4,"RandomForest, LASSO, ElasticNet, XGBoost_combined",186.083333333333
"ENSG00000196154","S100A4",2,0,6,6,0.0337437024325146,NA,11.7957179212051,-66,341.5,NA,161.833333333333,56.3333333333333,2,2,3,"RandomForest, XGBoost_combined",186.555555555556
"ENSG00000168209","DDIT4",6,6,6,6,0.097445025728353,0.108286438734614,10.3239262153791,-288.5,120,110.833333333333,251.833333333333,265.166666666667,4,4,4,"RandomForest, LASSO, ElasticNet, XGBoost_combined",186.958333333333
"ENSG00000169429","CXCL8",3,3,3,3,0.113021777892918,0.12105217134024,9.93115476133946,-314.333333333333,93.3333333333333,93.6666666666667,274.333333333333,291,0,0,4,"",188.083333333333
"ENSG00000146674","IGFBP3",6,6,4,6,0.119048619819116,0.121598931416889,8.77086572004711,-203.583333333333,82.6666666666667,91.1666666666667,397.5,183.5,3,3,4,"LASSO, ElasticNet, XGBoost_combined",188.708333333333
"ENSG00000154096","THY1",6,6,4,6,0.13312586631487,0.140229367305158,8.55503250128044,-204.25,78.3333333333333,84.5,409.5,185.166666666667,3,3,4,"LASSO, ElasticNet, XGBoost_combined",189.375
"ENSG00000165168","CYBB",6,6,6,6,0.143164929481578,0.147442616974657,9.40166858524858,-259.833333333333,87.1666666666667,107.333333333333,326.5,237.166666666667,4,4,4,"RandomForest, LASSO, ElasticNet, XGBoost_combined",189.541666666667
"ENSG00000111404","RERGL",1,1,5,5,0.0452309853616278,0.0269821404392911,13.6143429310461,-44,277,354,91.8,35.8,0,2,4,"",189.65
"ENSG00000157514","TSC22D3",0,0,6,6,NA,NA,12.6943217203793,-272,NA,NA,131.166666666667,248.333333333333,2,2,2,"RandomForest, XGBoost_combined",189.75
"ENSG00000116194","ANGPTL1",6,6,4,6,0.111100047958061,0.117498890857596,8.84741373752171,-209.833333333333,98.3333333333333,98.8333333333333,373.5,189.333333333333,3,3,4,"LASSO, ElasticNet, XGBoost_combined",190
"ENSG00000134531","EMP1",6,6,6,6,0.0747177070324029,0.0748890985733215,11.1653057783005,-219.083333333333,179,178.333333333333,207.333333333333,197,4,4,4,"RandomForest, LASSO, ElasticNet, XGBoost_combined",190.416666666667
"ENSG00000173918","C1QTNF1",6,6,6,6,0.0857533040099398,0.0879364691920883,9.62793851546841,-173.5,147.166666666667,145.333333333333,314.333333333333,155.666666666667,4,4,4,"RandomForest, LASSO, ElasticNet, XGBoost_combined",190.625
"ENSG00000187479","C11orf96",6,6,6,6,0.0686156188929545,0.071454399218906,9.7127345412565,-70.5,205.5,197.333333333333,310.666666666667,58.5,4,4,4,"RandomForest, LASSO, ElasticNet, XGBoost_combined",193
"ENSG00000006042","TMEM98",6,6,0,6,0.0795168346613224,0.083143391594517,NA,-281.583333333333,165.833333333333,157.833333333333,NA,258.333333333333,3,3,3,"LASSO, ElasticNet, XGBoost_combined",194
"ENSG00000107562","CXCL12",6,6,6,6,0.0622425667140026,0.0629232449670215,11.5080302487143,-161.916666666667,232.333333333333,219.666666666667,183,145.5,4,4,4,"RandomForest, LASSO, ElasticNet, XGBoost_combined",195.125
"ENSG00000118503","TNFAIP3",1,1,3,0,0.108668275495261,0.121134879373301,8.415184084008,NA,94,83,411,NA,0,0,3,"",196
"ENSG00000106483","SFRP4",6,6,6,2,0.113075304122815,0.113700161825689,10.494844825761,-371.5,96.8333333333333,104.666666666667,240.333333333333,343,3,3,4,"RandomForest, LASSO, ElasticNet",196.208333333333
"ENSG00000265972","TXNIP",4,4,6,6,0.0540373895026915,0.049974454111081,12.7136986191331,-145.416666666667,261.25,271.75,124,128.666666666667,2,2,4,"RandomForest, XGBoost_combined",196.416666666667
"ENSG00000102265","TIMP1",2,2,2,2,0.0565935751173148,0.0552113597453371,13.1076404017964,-185,257,257,110,165.5,0,0,4,"",197.375
"ENSG00000106819","ASPN",6,6,0,5,0.078215180659167,0.0758049566366241,NA,-278.3,165.166666666667,173.5,NA,255,2,3,3,"LASSO, ElasticNet",197.888888888889
"ENSG00000122679","RAMP3",6,5,6,5,0.0755989428716753,0.0582397609883018,14.043868787968,-328.3,190.166666666667,225.8,77.3333333333333,299.6,2,4,4,"RandomForest, ElasticNet",198.225
"ENSG00000106211","HSPB1",2,2,2,2,0.0827457353326004,0.0776906429170184,9.8003479680272,-218.75,148.5,161.5,286.5,199.5,0,0,4,"",199
"ENSG00000153179","RASSF3",4,4,4,4,0.0955844625515296,0.0994416575172953,10.0565330352556,-290.75,125.5,125.75,283.5,265.5,0,0,4,"",200.0625
"ENSG00000156298","TSPAN7",1,1,1,1,0.111565634060448,0.0975176826326337,9.23001729595156,-332,88,118,305,298,0,0,4,"",202.25
"ENSG00000085871","MGST2",6,6,2,6,0.125197417140525,0.137515949274209,8.56040457213756,-280,78,77,397.5,256.833333333333,3,3,4,"LASSO, ElasticNet, XGBoost_combined",202.333333333333
"ENSG00000162458","FBLIM1",6,6,6,6,0.066497444680812,0.0640557961535979,11.3555283963771,-231,202,208.166666666667,191.333333333333,209.833333333333,4,4,4,"RandomForest, LASSO, ElasticNet, XGBoost_combined",202.833333333333
"ENSG00000106333","PCOLCE",6,6,6,6,0.0753058232099738,0.0707666002206486,10.0845077463109,-191.666666666667,182.666666666667,189.833333333333,266.333333333333,173.333333333333,4,4,4,"RandomForest, LASSO, ElasticNet, XGBoost_combined",203.041666666667
"ENSG00000159403","C1R",3,3,6,6,0.0614516562812542,0.0629229216551087,11.7653749963912,-225.75,227.666666666667,213,166.833333333333,205.833333333333,2,2,4,"RandomForest, XGBoost_combined",203.333333333333
"ENSG00000143119","CD53",5,5,6,6,0.0897592735235841,0.096429222555322,10.267689490317,-260.25,151.6,158,266.833333333333,237.5,2,4,4,"RandomForest, XGBoost_combined",203.483333333333
"ENSG00000119655","NPC2",6,6,6,6,0.051277879647929,0.0494773739977056,11.0861279906858,-67.8333333333333,277.166666666667,277.833333333333,202,57.1666666666667,4,4,4,"RandomForest, LASSO, ElasticNet, XGBoost_combined",203.541666666667
"ENSG00000145012","LPP",6,6,6,6,0.061543327094406,0.0625432075030283,10.5378767475132,-169.416666666667,222.166666666667,211.166666666667,236.333333333333,150,4,4,4,"RandomForest, LASSO, ElasticNet, XGBoost_combined",204.916666666667
"ENSG00000153310","CYRIB",6,6,0,6,0.083714027517978,0.0883496320876073,NA,-327.916666666667,160.333333333333,157.166666666667,NA,300.833333333333,3,3,3,"LASSO, ElasticNet, XGBoost_combined",206.111111111111
"ENSG00000166398","GARRE1",2,2,1,2,0.17151918051381,0.185039981682856,8.36946226593924,-357.25,41,43,421,320.5,0,0,4,"",206.375
"ENSG00000090382","LYZ",5,4,6,6,0.0961324197525973,0.127143788217845,10.3996590270832,-233.166666666667,194.2,171,249.166666666667,212.333333333333,2,3,4,"RandomForest, XGBoost_combined",206.675
"ENSG00000112149","CD83",4,4,4,4,0.144151020100086,0.162057096152668,8.5117909306732,-331.25,56,53.5,412,306.5,0,0,4,"",207
"ENSG00000204291","COL15A1",1,1,1,1,0.076335523943388,0.0773855091498464,11.1703202561814,-353,164,163,182,322,0,0,4,"",207.75
"ENSG00000168497","CAVIN2",6,6,6,6,0.0705617076067929,0.0629236012746152,13.4142067751033,-312.666666666667,211.833333333333,231.666666666667,99.3333333333333,290.833333333333,4,4,4,"RandomForest, LASSO, ElasticNet, XGBoost_combined",208.416666666667
"ENSG00000211445","GPX3",1,1,6,3,0.0946565686964197,0.0929418433976814,10.9828128090636,-390.166666666667,128,137,208,361.333333333333,1,1,4,"RandomForest",208.583333333333
"ENSG00000204287","HLA-DRA",1,1,6,6,0.0415132892400675,0.0366713195109916,12.5899711561161,-114.916666666667,302,303,129.5,100.166666666667,2,2,4,"RandomForest, XGBoost_combined",208.666666666667
"ENSG00000100292","HMOX1",2,2,2,2,0.165667843436555,0.182001242274929,8.98561481855095,-405.25,41,45,371.5,378,0,0,4,"",208.875
"ENSG00000213316","LTC4S",5,4,6,5,0.0653073969496523,0.0686872329771901,12.3305569289475,-297.4,222,202.25,140.5,272.6,1,3,4,"RandomForest",209.3375
"ENSG00000163131","CTSS",3,1,0,6,0.0611798642769596,0.13876895987394,NA,-271.833333333333,302,82,NA,244.666666666667,1,1,3,"XGBoost_combined",209.555555555556
"ENSG00000102760","RGCC",4,4,4,4,0.104274218804911,0.112350023594108,9.63253369072732,-346.875,111.25,107.5,309,316.75,0,0,4,"",211.125
"ENSG00000024422","EHD2",6,6,0,4,0.0787795735616966,0.0801320027006732,NA,-335.25,165,162.333333333333,NA,307.25,2,2,3,"LASSO, ElasticNet",211.527777777778
"ENSG00000212907","MT-ND4L",1,1,0,3,0.0581622863353017,0.0508913078502711,NA,-169.166666666667,232,255,NA,149,0,0,3,"",212
"ENSG00000188643","S100A16",5,5,6,5,0.0759888945339248,0.0774964700676014,10.9351572010363,-295.1,182.8,181.4,212,272.8,1,4,4,"RandomForest",212.25
"ENSG00000182195","LDOC1",6,6,0,0,0.0636179822366252,0.063627311299637,NA,NA,214.333333333333,211,NA,NA,2,2,2,"LASSO, ElasticNet",212.666666666667
"ENSG00000196126","HLA-DRB1",3,3,6,6,0.0357853094302499,0.0341543644314329,13.0164537728342,-56.1666666666667,355.666666666667,339,112,44.3333333333333,2,2,4,"RandomForest, XGBoost_combined",212.75
"ENSG00000177575","CD163",0,0,6,6,NA,NA,10.406815294723,-198.583333333333,NA,NA,245.666666666667,180,2,2,2,"RandomForest, XGBoost_combined",212.833333333333
"ENSG00000168386","FILIP1L",6,6,6,6,0.0619397982039199,0.0628206124583148,10.700085818327,-199,221.333333333333,217.166666666667,233.5,179.333333333333,4,4,4,"RandomForest, LASSO, ElasticNet, XGBoost_combined",212.833333333333
"ENSG00000103811","CTSH",6,6,5,5,0.0892337314268389,0.1043954019628,10.134247565154,-270.4,177,158.666666666667,272.4,248.2,2,4,4,"LASSO, ElasticNet",214.066666666667
"ENSG00000133574","GIMAP4",5,3,6,6,0.0615242130445561,0.0582581182675089,12.8010776571156,-247.5,248,267,115.833333333333,226.166666666667,2,3,4,"RandomForest, XGBoost_combined",214.25
"ENSG00000140836","ZFHX3",6,6,0,6,0.0720429007374321,0.0745685997305312,NA,-298.833333333333,188,184,NA,272.333333333333,3,3,3,"LASSO, ElasticNet, XGBoost_combined",214.777777777778
"ENSG00000133026","MYH10",3,3,6,6,0.0369547425391216,0.0326448513930468,17.4845287268297,-149.083333333333,349,354.333333333333,25.8333333333333,135.333333333333,2,2,4,"RandomForest, XGBoost_combined",216.125
"ENSG00000166927","MS4A7",6,4,6,5,0.070916366305996,0.089025500194285,10.5073071245034,-302.5,209.833333333333,138,240.666666666667,277.6,2,3,4,"RandomForest, ElasticNet",216.525
"ENSG00000127951","FGL2",4,3,6,6,0.0346016353505419,0.0258867905002178,16.9328810127956,-114.5,347,394,29.8333333333333,98.3333333333333,2,2,4,"RandomForest, XGBoost_combined",217.291666666667
"ENSG00000153234","NR4A2",2,2,3,3,0.071497369214655,0.0708846700773179,9.90329727908506,-252.5,183,183.5,273.333333333333,229.666666666667,0,0,4,"",217.375
"ENSG00000150347","ARID5B",6,6,4,6,0.0875916559162883,0.102523645340372,8.69987300748422,-224.666666666667,144.166666666667,121.166666666667,399.75,205.666666666667,3,3,4,"LASSO, ElasticNet, XGBoost_combined",217.6875
"ENSG00000119147","ECRG4",5,5,6,6,0.0532452329703729,0.0472511443536837,11.326781717778,-155.416666666667,264,274.6,197.333333333333,138.833333333333,2,4,4,"RandomForest, XGBoost_combined",218.691666666667
"ENSG00000168461","RAB31",6,6,1,6,0.0876235277797225,0.0995407872523932,9.3809075484258,-313.833333333333,143,126.666666666667,318,287.166666666667,3,3,4,"LASSO, ElasticNet, XGBoost_combined",218.708333333333
"ENSG00000157110","RBPMS",6,6,0,5,0.084230768412358,0.0932825964765491,NA,-375.4,160.333333333333,147.5,NA,348.4,2,3,3,"LASSO, ElasticNet",218.744444444444
"ENSG00000110079","MS4A4A",1,1,6,1,0.14741250567541,0.19813223512572,9.43471992517147,-474.5,62,46,322.5,445,1,1,4,"RandomForest",218.875
"ENSG00000176046","NUPR1",6,6,6,6,0.0650403578961522,0.075801196255686,10.5530570020904,-252.166666666667,222.5,188.333333333333,235.833333333333,231.333333333333,4,4,4,"RandomForest, LASSO, ElasticNet, XGBoost_combined",219.5
"ENSG00000164035","EMCN",3,3,3,3,0.0809341847430424,0.0636992963259113,12.5982009374675,-384.666666666667,166.666666666667,224.333333333333,128.333333333333,359.333333333333,0,0,4,"",219.666666666667
"ENSG00000170345","FOS",5,5,6,6,0.0463336016223141,0.0469225016627373,12.4222791577406,-172,299,282.2,145.5,152,2,4,4,"RandomForest, XGBoost_combined",219.675
"ENSG00000183087","GAS6",3,3,5,6,0.052741915491377,0.0539111268402122,11.2923904843076,-180.833333333333,264.666666666667,251.666666666667,204.4,159.5,1,2,4,"XGBoost_combined",220.058333333333
"ENSG00000008517","IL32",6,6,6,6,0.0624650635045459,0.0609941612336419,11.0398447955897,-259.5,219.833333333333,221.333333333333,204.5,235.333333333333,4,4,4,"RandomForest, LASSO, ElasticNet, XGBoost_combined",220.25
"ENSG00000064205","CCN5",5,5,6,6,0.047583760411025,0.0431853911631312,13.0266391902972,-194.333333333333,292.8,304.4,110.666666666667,175.166666666667,2,4,4,"RandomForest, XGBoost_combined",220.758333333333
"ENSG00000090006","LTBP4",6,6,0,4,0.0830014812132367,0.0837362556247807,NA,-372.25,163,163.333333333333,NA,336.25,2,2,3,"LASSO, ElasticNet",220.861111111111
"ENSG00000121064","SCPEP1",1,1,0,2,0.082744250041174,0.0886062474966685,NA,-373.75,161,155,NA,347.5,0,0,3,"",221.166666666667
"ENSG00000139278","GLIPR1",6,6,2,6,0.0864236254622569,0.0880426605308191,8.27286362881015,-186.333333333333,144.5,146.333333333333,426.5,169.333333333333,3,3,4,"LASSO, ElasticNet, XGBoost_combined",221.666666666667
"ENSG00000169554","ZEB2",0,0,6,6,NA,NA,11.6200497383098,-288.166666666667,NA,NA,177.666666666667,266.333333333333,2,2,2,"RandomForest, XGBoost_combined",222
"ENSG00000165795","NDRG2",6,6,6,6,0.0589247109650609,0.0569501988620946,12.1537028147452,-222.583333333333,262.333333333333,267.333333333333,156.666666666667,201.833333333333,4,4,4,"RandomForest, LASSO, ElasticNet, XGBoost_combined",222.041666666667
"ENSG00000165457","FOLR2",5,5,6,5,0.0874737535615659,0.0740112848368238,9.1416105937064,-242.1,140.4,183.4,349.833333333333,219.2,1,4,4,"RandomForest",223.208333333333
"ENSG00000101160","CTSZ",6,5,6,6,0.0639739290273234,0.0620198921651916,10.7308960834548,-231.083333333333,225,232.6,226,209.666666666667,3,4,4,"RandomForest, ElasticNet, XGBoost_combined",223.316666666667
"ENSG00000170275","CRTAP",6,6,0,2,0.0839541735137791,0.0924763949731015,NA,-387,162,149.666666666667,NA,361.5,2,2,3,"LASSO, ElasticNet",224.388888888889
"ENSG00000198542","ITGBL1",0,0,6,0,NA,NA,10.7247272017536,NA,NA,NA,225,NA,1,1,1,"RandomForest",225
"ENSG00000234745","HLA-B",6,6,6,6,0.0526273579400488,0.0496613895898443,11.2067837056916,-194,265.666666666667,264.833333333333,194.333333333333,175.666666666667,4,4,4,"RandomForest, LASSO, ElasticNet, XGBoost_combined",225.125
"ENSG00000119900","OGFRL1",5,5,4,4,0.117318466559069,0.126038268365204,8.51872800666885,-368.25,82.8,82.4,399.5,336.25,0,2,4,"",225.2375
"ENSG00000118640","VAMP8",6,3,0,6,0.0625914750975935,0.0804752582902191,NA,-295.166666666667,254,157.333333333333,NA,271,2,2,3,"ElasticNet, XGBoost_combined",227.444444444444
"ENSG00000105974","CAV1",4,4,6,6,0.0521328068134052,0.0475692855162837,10.2735375223623,-134.666666666667,251.25,281.5,260.5,117.666666666667,2,2,4,"RandomForest, XGBoost_combined",227.729166666667
"ENSG00000110852","CLEC2B",5,5,4,0,0.0689918228541496,0.0760164901382593,9.9883282426486,NA,206,192,285.25,NA,0,2,3,"",227.75
"ENSG00000174348","PODN",5,5,5,2,0.0768064214415079,0.0815436323903425,11.9319546918798,-457.5,173.4,163.6,155.4,420.5,0,3,4,"",228.225
"ENSG00000151468","CCDC3",6,6,0,5,0.0813081434247264,0.0803259683821776,NA,-386.7,163.333333333333,166.666666666667,NA,355.6,2,3,3,"LASSO, ElasticNet",228.533333333333
"ENSG00000159388","BTG2",6,6,6,5,0.0600253779054672,0.060615901231095,12.1568884845893,-335.5,235.833333333333,221.666666666667,155.166666666667,306.8,3,4,4,"RandomForest, LASSO, ElasticNet",229.866666666667
"ENSG00000102802","MEDAG",5,5,1,5,0.0882242384150938,0.0917387347213804,8.12907475765714,-220.2,142.6,138.8,438,203.6,0,3,4,"",230.75
"ENSG00000137801","THBS1",6,6,5,6,0.0640164946942595,0.0630546653728659,10.0577180553704,-235.916666666667,215.166666666667,215.166666666667,278.6,215.166666666667,3,4,4,"LASSO, ElasticNet, XGBoost_combined",231.025
"ENSG00000169851","PCDH7",5,6,6,6,0.0385380244920352,0.0349234469208595,14.7614821615577,-210.166666666667,331.4,340.5,62.6666666666667,190.833333333333,3,4,4,"RandomForest, LASSO, XGBoost_combined",231.35
"ENSG00000091136","LAMB1",1,1,0,0,0.0555849636772404,0.0537343698015206,NA,NA,233,231,NA,NA,0,0,2,"",232
"ENSG00000143153","ATP1B1",0,0,2,0,NA,NA,10.5530279805503,NA,NA,NA,233,NA,0,0,1,"",233
"ENSG00000109846","CRYAB",3,3,6,6,0.0421120852344426,0.039418275016397,10.3373810128751,-77.5833333333333,304.333333333333,310.666666666667,253,65,2,2,4,"RandomForest, XGBoost_combined",233.25
"ENSG00000197321","SVIL",6,6,6,6,0.0509569267223646,0.0515879898425085,10.2449448037063,-156.583333333333,265.333333333333,256.166666666667,269.666666666667,142,4,4,4,"RandomForest, LASSO, ElasticNet, XGBoost_combined",233.291666666667
"ENSG00000065534","MYLK",5,5,6,6,0.0405063746656601,0.0390988739528978,11.6456939277088,-146,323.8,311.8,169.166666666667,128.5,2,4,4,"RandomForest, XGBoost_combined",233.316666666667
"ENSG00000187244","BCAM",0,0,6,5,NA,NA,13.1305415131746,-393.7,NA,NA,105.333333333333,363.4,1,2,2,"RandomForest",234.366666666667
"ENSG00000131386","GALNT15",5,5,6,5,0.0571064553092834,0.0569161964078269,11.5422397032628,-315.7,241.4,230.4,178.666666666667,288.4,1,4,4,"RandomForest",234.716666666667
"ENSG00000163220","S100A9",6,6,6,6,0.091752439958766,0.0795292204179149,9.8884832287285,-325,152,201,286.833333333333,300.333333333333,4,4,4,"RandomForest, LASSO, ElasticNet, XGBoost_combined",235.041666666667
"ENSG00000125740","FOSB",4,3,6,5,0.0445029867157581,0.051475363802274,11.879185950186,-230.8,314.25,251.666666666667,160.333333333333,214.6,1,2,4,"RandomForest",235.2125
